query_label	db	uid	accession	title	organism	sample_count	publication_date	url	priority	score	recommended_action	matched_queries	summary
plant_single_cell_gds	gds	200196989	GSE196989	Durable Alterations of Hematopoiesis and Chromatin post-COVID-19 [snATAC-seq]	Homo sapiens	2	2023/07/01	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE196989	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	Acute SARS-CoV-2 infection is often highly inflammatory and protracted. Recent advances have established that inflammation can trigger innate immune memory and a persistent influence on hematopoietic development, through epigenetic mechanisms. However, these phenotypes and their molecular and cellular features are poorly described in humans. Here we reveal epigenomic alterations in innate immune and hematopoietic stem and progenitor cells (HSPC) post-COVID-19, with distinct molecular programs across disease severities. Enabled by novel approaches to study hematopoiesis from peripheral blood, we find persisting HSPC epigenetic programs conveyed, for months to a year, to short-lived progeny monocytes. These epigenetic changes are associated with increased myeloid cell differentiation and inflammatory and antiviral programs. We provide insights into post-infectious HSPC and innate immune...
plant_single_cell_gds	gds	200196990	GSE196990	Durable Alterations of Hematopoiesis and Chromatin post-COVID-19	Mus musculus; Homo sapiens	189	2023/02/15	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE196990	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	This SuperSeries is composed of the SubSeries listed below.
woody_legume_cereal_single_cell_gds	gds	200200262	GSE200262	Genome-wide protein–DNA interaction site mapping using a double strand DNA-specific cytosine deaminase	Pseudomonas aeruginosa PAO1	15	2022/04/25	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE200262	C	0	out-of-scope unless manual review finds plant metadata	woody_legume_cereal_single_cell_gds	DNA–protein interactions (DPIs) are central to such fundamental cellular processes as transcription and chromosome maintenance and organization. The spatiotemporal dynamics of these interactions dictate their functional consequences; therefore, there is great interest in facile methods for defining the sites of DPI within cells. Here, we present a general method for mapping DPI sites in vivo using the double stranded DNA-specific cytosine deaminase toxin DddA. Our approach, which we term DddA-sequencing (3D-seq), entails generating a translational fusion of DddA to a DNA binding protein of interest, inactivating uracil DNA glycosylase, modulating DddA activity via its natural inhibitor protein, and DNA sequencing for genome-wide DPI detection. We successfully applied this method to four transcription regulators that represent divergent protein families and bind variable numbers of chr...
asteraceae_single_cell	gds	200200268	GSE200268	Notch Signaling in the Thyroid is Essential for Adult Homeostasis.	Mus musculus	99	2023/10/23	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE200268	C	0	out-of-scope non-plant organism unless manual review overrides	asteraceae_single_cell	This SuperSeries is composed of the SubSeries listed below.
medicinal_secondary_metabolism_single_cell	gds	200200297	GSE200297	Transcriptome analysis of murine lung epithelial cells and fibroblasts derived from bleomycin-injured alveolospheres	Mus musculus	12	2024/04/01	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE200297	C	0	out-of-scope non-plant organism unless manual review overrides	medicinal_secondary_metabolism_single_cell	Pulmonary fibrosis is a devatating lung disease with limited effective treatment. Because fibrotic responses are considered to be regulated by complex cellular and molecular circuits, it is difficult to demonstrate a causal relationship of cells, molecules, and cell-cell interactions with diseases in vivo. To overcome this issue, we established bleomycin (BLM)-stimulated alveolosphere model as an ex vivo culture model. To clarify whether our ex vivo model recapitulates the cellular and molecular response to BLM-induced lung injury, we performed RNA-seq (Bulk RNA-seq) analysis of the BLM-stimulated alveolospheres generated by co-culturing murine lung epithelial cells and lung fibroblasts.
medicinal_secondary_metabolism_single_cell	gds	200200299	GSE200299	Bleomycin-injured alveolospheres	Mus musculus	14	2024/04/01	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE200299	C	0	out-of-scope non-plant organism unless manual review overrides	medicinal_secondary_metabolism_single_cell	This SuperSeries is composed of the SubSeries listed below.
woody_legume_cereal_single_cell_gds	gds	200200869	GSE200869	Lola-I is a promoter pioneer factor that establishes de novo Pol II pausing during development [ChIP-seq INTACT]	Drosophila melanogaster	38	2023/06/23	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE200869	C	0	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	While enhancers are often regulated at the level of accessibility by pioneer factors, promoters tend to be constitutively accessible and poised for activation by paused Pol II — thus are often not considered as sites of developmental regulation. Here we show that the accessibility of promoters and the acquisition of paused Pol II can also be subject to developmental regulation by pioneer factors. We show that Lola-I, a Drosophila zinc finger transcription factor, is ubiquitously expressed at the end of embryogenesis and causes its target promoters to become accessible and acquire paused Pol II throughout the embryo. This promoter transition is required but not sufficient for tissue-specific target gene expression. Lola-I mediates this function by binding to the edges of the promoter nucleosomes, which leads to their depletion, similar to the action of pioneer factors at enhancers. The...
woody_legume_cereal_single_cell_gds	gds	200200870	GSE200870	Lola-I is a promoter pioneer factor that establishes de novo Pol II pausing during development [ChIP-seq]	Drosophila melanogaster	33	2023/06/23	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE200870	C	0	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	While enhancers are often regulated at the level of accessibility by pioneer factors, promoters tend to be constitutively accessible and poised for activation by paused Pol II — thus are often not considered as sites of developmental regulation. Here we show that the accessibility of promoters and the acquisition of paused Pol II can also be subject to developmental regulation by pioneer factors. We show that Lola-I, a Drosophila zinc finger transcription factor, is ubiquitously expressed at the end of embryogenesis and causes its target promoters to become accessible and acquire paused Pol II throughout the embryo. This promoter transition is required but not sufficient for tissue-specific target gene expression. Lola-I mediates this function by binding to the edges of the promoter nucleosomes, which leads to their depletion, similar to the action of pioneer factors at enhancers. The...
woody_legume_cereal_single_cell_gds	gds	200200871	GSE200871	Lola-I is a promoter pioneer factor that establishes de novo Pol II pausing during development [MNase-seq]	Drosophila melanogaster	5	2023/06/23	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE200871	C	0	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	While enhancers are often regulated at the level of accessibility by pioneer factors, promoters tend to be constitutively accessible and poised for activation by paused Pol II — thus are often not considered as sites of developmental regulation. Here we show that the accessibility of promoters and the acquisition of paused Pol II can also be subject to developmental regulation by pioneer factors. We show that Lola-I, a Drosophila zinc finger transcription factor, is ubiquitously expressed at the end of embryogenesis and causes its target promoters to become accessible and acquire paused Pol II throughout the embryo. This promoter transition is required but not sufficient for tissue-specific target gene expression. Lola-I mediates this function by binding to the edges of the promoter nucleosomes, which leads to their depletion, similar to the action of pioneer factors at enhancers. The...
woody_legume_cereal_single_cell_gds	gds	200200875	GSE200875	Lola-I is a promoter pioneer factor that establishes de novo Pol II pausing during development	Drosophila melanogaster	122	2023/06/23	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE200875	C	0	out-of-scope non-plant organism unless manual review overrides	woody_legume_cereal_single_cell_gds	This SuperSeries is composed of the SubSeries listed below.
plant_single_cell_gds	gds	200202006	GSE202006	Multi-omics profiling of cholangiocytes reveals chromatin state dynamics during hepatic cystogenesis in polycystic liver disease (ATAC-Seq)	Mus musculus	16	2023/01/27	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE202006	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	Through genome-wide profiling of chromatin dynamics, we revealed a profound increase of global chromatin accessibility and a switch from H3K9me3 to H3K9ac on cis-regulatory DNA elements of cyst-associated genes during cystogenesis. In an integrated epigenomic and transcriptomic analysis, we identified a transcription factor network associated with dynamic shifts in chromatin states. Functionally, we showed that inhibition of H3K9ac acetyltransferase or H3K9me3 demethylase restored chromatin states and gene expression program to slow cyst growth in PLD mice.
plant_single_cell_gds	gds	200202007	GSE202007	Multi-omics profiling of cholangiocytes reveals chromatin state dynamics during hepatic cystogenesis in polycystic liver disease (ChIP-Seq)	Mus musculus	24	2023/01/27	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE202007	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	Through genome-wide profiling of chromatin dynamics, we revealed a profound increase of global chromatin accessibility and a switch from H3K9me3 to H3K9ac on cis-regulatory DNA elements of cyst-associated genes during cystogenesis. In an integrated epigenomic and transcriptomic analysis, we identified a transcription factor network associated with dynamic shifts in chromatin states. Functionally, we showed that inhibition of H3K9ac acetyltransferase or H3K9me3 demethylase restored chromatin states and gene expression program to slow cyst growth in PLD mice.
plant_single_cell_gds	gds	200202008	GSE202008	Multi-omics profiling of cholangiocytes reveals chromatin state dynamics during hepatic cystogenesis in polycystic liver disease (RNA-Seq BGI)	Mus musculus	6	2023/01/27	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE202008	C	0	out-of-scope non-plant organism unless manual review overrides	plant_single_cell_gds	Through genome-wide profiling of chromatin dynamics, we revealed a profound increase of global chromatin accessibility and a switch from H3K9me3 to H3K9ac on cis-regulatory DNA elements of cyst-associated genes during cystogenesis. In an integrated epigenomic and transcriptomic analysis, we identified a transcription factor network associated with dynamic shifts in chromatin states. Functionally, we showed that inhibition of H3K9ac acetyltransferase or H3K9me3 demethylase restored chromatin states and gene expression program to slow cyst growth in PLD mice.
